stadtpoorte,stadspoort
gedane,gedane
hattirsatha,hattirsatha
bedieninghe,bediening
geslotenen,gesloten
lichtste,lichtste
oorsprongen,oorsprongen
druppelen,druppelen
schoone,schone
vreest,vreest
leelicke,lelijke
dreyghde,dreigde
vermaninghe,vermaning
inbreeckers,inbrekers
gehoort,gehoord
vreesde,vreesde
priesters,priester
broederschaps,broederschap
spijst,spijs
gingense,gingen
verblindt,verblindt
afvalligh,afvallig
geharnascht,geharnast
gietinge,gieting
bedwong,bedwong
versekeringe,verzekering
bileams,bileam
besichtighde,bezichtigde
can,kan
giet,uit
beschuldige,beschuldige
sangersen,zangers en
versochten,verzochten
grontvesten,grondvesten
leende,leunde
geperst,geperst
bete,bete
verdwijninge,verdwijning
veltman,veldman
sweegen,zwegen
beraemden,beraamden
onderscheydt,onderscheid
albinadabs,abinadab
sobek,sobek
treurkleederen,treurklederen
rouwklaget,rouwklaagt
eewige,eeuwige
voortquamen,voortkwamen
eyghen,eigen
aenroepende,aanroepende
suyvert,zuivert
gesneden,gesneden
steyle,steile
tirhana,tirhana
eenige,enige
grimmige,grimmige
inkomen,inkomen
inclimt,inklimt
dichtet,dicht
banieren,banieren
eupolemi,eupolemus
allemeth,allemeth
graveren,graveren
goederen,goederen
verwilligde,bewilligde
geraden,geraden
uyttochten,uittochten
samla,saul
chinnereth,cinnereth
ghedenckt,gedenkt
geheel,gehele
heylighe,heilige
dragen,dragen
schelde,schelde
adriatische,adriatische
behieuwense,behieuwen
grijsen,grijzen
chelub,chelub
begroeten,begroeten
vlietenden,vlietende
queelt,kweelt
mattania,mattanja
oneens,oneens
uytspruyten,uitspruiten
lijm,lijm
nagejaegt,nagejaagd
gedanst,gedanst
h,heb
abisua,abisua
zaanannim,zaanannim
burgemeester,burgemeester
vervallenen,vervallen
roeyt,roei
cham,cham
spandense,spanden ze
wechstelen,wegstelen
weydet,weidt
heleks,helek
mathatha,mattata
iojachin,jojachin
openbaerlick,openbaarlijk
tusschen,tussen
bewint,bewind
iojaribs,jojarib
draegt,draag
gedaenten,gedaanten
hulda,hulda
ronde,rondte
vasni,van
hazobeba,hazobeba
rove,roof
hals,haar
gort,gort
aengemerckt,aangemerkt
ioas,joas
puylen,puilen
onbarmhertige,onbarmhartige
nichte,nicht
afgedreven,afgedreven
ozniten,oznieten
grijpe,grijpe
iahza,jahza
patriarchen,patriarchen
gevanghen,gevangene
wieschmen,wies men
wijcke,wijk
rouwe,rouw
voetgangers,voetgangers
senuwen,zenuwen
vorstinne,vorstin
gemengden,gemengden
teeren,tegen
getier,getier
sloeg,sloeg
hoorder,hoorder
arimathea,arimathea
z,en
meesten,meeste
ploegh,ploeg
maeck,merk
gedeckt,gedekt
teekenen,tekenen
slapens,slapens
versincken,verzinken
wenschten,wensten
geherbergt,geherbergd
beschimpinge,beschimping
verandert,veranderd
indachtigh,indachtig
onbermhertige,onbarmhartige
schrijven,schrijven
kedma,kedma
priem,priem
rechters,rechters
sibraim,sibraim
uytleyde,uitleide
hachiroth,hachiroth
gestortet,gestort
natie,natie
matthanias,matthanias
samenbindinge,samenbinding
woestijnen,woestijnen
eycken,eiken
hethiten,hethieten
opgeleght,opgelegd
beelts,beelds
weerlicht,weerlicht
keertse,keert
nachtuyl,nachtuil
vluchtet,vlucht met
michaia,michaja
voorgeeft,voorgeeft
blydschap,blijdschap
celo,zelf
philippi,filippi
leydtsman,leidsman
vermoort,vermoord
wederkeerende,wederkerenden
hield,hield
afvoeren,afvoeren
homri,omri
gegenereerd,u gegenereerd
wieroock,wierook
pinnen,pinnen
spiegel,spiegel
ingeschoncken,ingeschonken
medeba,medeba
bekommernisse,bekommernis
holophernes,holofernes
schuldenaren,schuldenaren
boelerye,boelerij
opwaken,opwaken
murmelde,murmelde
vertuynen,vertuinen
gesloten,gesloten
getracht,nagetracht
beelde,beelde
afkeerden,u afkeerden
heman,hen
schultheere,schuldheer
achiba,achiba
betrouwe,betrouwe
sendende,zendende
verbindende,verbindende
bevange,bevange
steeck,steek
bedrochs,bedrogs
metter,met der
stroyde,strooide
nasprake,naspraak
gelidt,gelid
bespottende,bespottende
voechden,voegden
gebit,gebit
sepham,sefam
afvallig,afvallig
bytende,bijtende
opbrengen,brengen
sechania,sechanja
achilud,achilud
hoereerden,hoereerden
gesan,gesan
stemmen,stemmen
seva,seva
knye,knie
toehoorders,toehoorders
hardigheyt,hardigheid
aenroert,aanroert
bekleedt,bekleed
offerhanden,offeranden
apollonia,apollonia
gequetst,gekwetst
waerschouwde,waarschuwde
dabid,david
verkrachtese,verkrachtte
verkondighen,verkondigen
geleydt,geleid
cont,tot
huyven,huiven
nemense,nemen ze
opclimmen,opklimmen
pluymstrijckende,pluimstrijkende
koopet,koopt
ethni,ethni
nabuer,nabuur
ephod,efod
gesicht,gezicht
bescheyden,bescheiden
korahs,korach
volherdinge,volharding
spoedde,spoedde
brandtoffer,brandoffer
dade,de
bersten,barsten
aholiab,aholiab
sitna,sitna
hondertvoudige,honderdvoudige
penu,en
moestmen,moest men
verwondet,verwonderd
afgeweest,af geweest
nachtwaken,nachtwaken
wreveligen,wreveligen
toegewonden,toegewonden
schuere,schuur
kruycigen,kruisigen
heer,het
brachtender,brachten er
drage,draag
steelt,stelen
desselfs,deszelfs
schicken,schikken
verstoortse,verstoor ze
onvermijdelicke,onvermijdelijke
wette,wette
wolcke,wolk
belust,belust
toesie,toezie
siphtan,siftan
gedenckt,gedenk
gedenck,gedenk
afgebracht,afgebracht
hukok,hukok
onmogelick,onmogelijk
verdroncken,verdronken
cleedt,kleed
vergetenis,vergeten
distel,distel
drinckback,drinkbak
leemen,lemen
riepen,riepen
gileaditer,gileadiet
fijn,in
gedierten,gedierten
mazitias,mazitias
quamen,kwamen
castijden,kastijden
veroordeelinge,veroordeling
spiegels,spiegels
betrede,betrede
iimna,jimna
seleuci,seleucus
sondighden,zondigden
bewaerden,bewaarden
onderstuttinge,onderstutting
blincken,blinken
haer,hen
afgegeten,afgegeten
sehirath,sehirath
dach,dat
delgen,delgen
omgesien,omgezien
smaders,smaders
meten,met
besaten,bezaten
bilhan,bilhan
gemeyn,geen
gegront,gegrond
lust,lust
gedaen,gedaan
mastickboom,mastiekboom
prijse,prijzen
uws,uw
wederkomste,wederkomst
iozacar,jozacar
hazelelponi,hazelelponi
navolgenden,navolgende
gesnuyf,gesnuif
schoenen,schoenen
tau,thau
veroudt,veroud
weenen,wenen
geantwoort,geantwoord
heyligt,heiligt
uren,en
paer,paar
hurams,huram
overcomt,overkomt
aangesicht,aangezicht
verstaende,verstaande
eldad,medad
leeraer,leraar
kalen,kalen
pochereth,pochereth
versmolt,versmolt
mebunai,mebunnai
merab,merab
eeuwigheydt,eeuwigheid
scheydsman,scheidsman
arje,arje
alnathan,ennathan
wijnstocks,wijnstok
houwter,houwt
het,de
veyren,veren
zartan,sarthan
morgensterre,morgenster
onrechtveerdige,onrechtvaardige
verbetert,verbeter
ondersoeckt,onderzoekt
verteerens,verterens
ontuchtigheden,ontuchtigheden
sallun,sallum
late,late
zenan,zenan
settende,zettende
bende,bende
toorne,toorn
gespeent,gespeend
nehustha,nehusta
antwoorddet,antwoorddet
beroepen,beroepen
verbrekinge,verbreking
beschenen,beschenen
zants,want
leght,leg
bacchidem,bacchides
verkiest,verkiest
wederquam,wederkwam
konincx,koning
bluscht,blust
iason,jason
verslonden,verslonden
carbonkel,karbonkel
ongeschickten,ongeschikte
ioah,joah
gesien,gezien
ioha,joha
schouwers,schouwers
putsters,putsters
verlangde,verlangde
iunian,junias
tharala,tharala
sweerden,werden
zaraias,zaraja
voorts,voorts
goedertierentheden,goedertierenheden
ruyter,ruiters
pluckte,plukte
knien,knielen
erkenne,erkenne
dothea,dothea
geschoten,geschoten
opvoedinge,opvoeding
verhoogde,verhoogde
sitten,zitten
stallen,stallen
belesers,belezers
uytgeroeyde,uitgeroeide
denneboom,denneboom
aengrijpt,aangrijpt
nederbuckte,nederbukte
verrotte,verrotte
lantschap,landschap
stellingen,stelling
medebrenght,meebrengt
weendet,weendet
sloegt,sloegt
zijnse,zijn
estemo,estemo
snelle,snelle
dura,dura
koorns,korens
plunderaers,plunderaars
eduth,eduth
ordineren,ordineren
bekeeret,bekeert
kan,kan
gewenschten,gewensten
wespen,wespen
stephanas,stefanas
reynigen,reinigen
ahisamach,ahisamach
voornaemste,voornaamsten
believen,u believen
bondelken,bundelken
twaelfden,twaalfde
krijghde,krijgde
uytvloeyen,uitvloeien
daders,daders
voorsichtiger,voorzichtiger
werpense,werpen ze
come,kome
cierlicke,sierlijke
lusthoven,lusthoven
verdoemelijck,verdoemelijk
huysvader,huisvader
teecken,teken
groet,groet
sinim,sinim
verootmoedighden,verootmoedigden
rhode,rhode
springt,springt
overgeeft,overgeeft
vreese,vrees
leyt,ligt
dreyght,dreigt
tollenaer,tollenaar
toeneemt,toeneemt
kusset,kust
schenckel,schenkel
donderslagen,donderslagen
grauwe,grave
krachteloos,krachteloos
hadtse,hadt ze
aendede,aandeed
gedruckte,gedrukte
sonde,zonde
leverden,leverde
wandele,wankelen
verscheurdese,verscheurde
tegenwoordich,tegenwoordig
beklagen,u beklagen
overschot,overschot
rhesa,rhesa
wedergeven,wedergeven
doorbooren,doorboren
verheerlicken,verheerlijken
leeftochts,leeftochts
gheset,gezet
dals,dat
dropen,dropen
ioabdi,joabdi
brocken,brokken
voorwa,voorwaar
provincie,provincie
hareph,haref
neycht,recht
olie,die
vergeselschapte,vergezelschapte
versekerde,verzekerde
volwassen,volwassen
klaegt,klage
geljck,gelijk
bedenckende,bedenkende
inkomens,inkomen
dubbel,dubbel
wischt,wist
beangste,beangste
spronck,sprong
mahazioth,mahazioth
behielde,behield
verandere,verandere
bloetwreker,bloedwreker
moadja,moadja
ledichgelatene,ledig gelatene
veerthienden,veertiende
danssen,dansen
vijgeboomen,vijgebomen
trommels,trommels
gevoedet,gevoed
lysimachum,lysimachus
uytlate,uitlate
verheerlijckende,verheerlijkende
heyrscharen,heirscharen
overigh,overig
welt,welt
eeuwigen,eeuwige
misdaet,misdaad
beproevet,beproeft
esek,esek
priemen,priemen
dedan,dedan
nazireen,nazireen
verdrach,verdrag
verwoester,verwoester
droogen,droge
aflatende,aflatende
jocken,jukken
wellingen,wellingen
aruma,aruma
bellen,zullen
bijtet,bijt
afschouwelicke,afschuwelijke
knaana,kenaana
gesoncken,gezonken
sauls,sauls
lieftallich,lieftallig
azur,azur
voerman,voerman
oomen,zonen
vervarlijck,vervaarlijk
feylt,feilt
soonen,zonen
boodschappen,boodschappen
troosten,troosten
visschers,vissers
amazja,amazia
voetpats,voetpad
grondt,grond
drooghte,droogte
heffende,opheffende
zipha,zifa
schin,schin
mosera,mosera
schrick,schrik
klappen,klappen
uytbicken,uitbikken
yseren,heeren
voortkomen,voortkomen
ezem,ezem
ontfanger,ontvanger
gheschiedden,geschiedden
lo,de
sidonis,sidon
gewogen,gewogen
beschermen,beschermen
beschicke,beschikke
inwaerts,inwaarts
beschuldighden,beschuldigden
vermengden,vermengden
doorgebroken,doorgebroken
ontboodt,ontbood
schouwspel,schouwspel
ierija,jerija
lantbouwer,landbouwer
koopmanschap,koopmanschap
vertragen,vertragen
nederkomende,nederkomende
para,ofra
sproken,gesproken
hasums,hassum
silverwerck,zilverwerk
oogenappel,oogappel
verdonckert,verdonkerd
biter,water
vloeyden,vloeiden
beproevende,beproevende
valsch,vals
rogelim,rogelim
pilaeren,pilaren
koockte,kookte
aerde,aarde
waterloose,waterloze
pijls,pijls
verganckelick,vergankelijk
vremdelingen,vreemdelingen
verdrijvende,verdrijvende
storf,stierf
wechs,wegs
blijdt,blij
zophar,zofar
optoge,optoog
teraerde,ter aarde
bleeft,bleeft
doorlesen,doorlezen
chonia,chonia
marescha,maresa
overste,oversten
afweeringe,afwering
maaseja,maaseja
uytsiet,uitziet
lancx,langs
kloppende,kloppende
opgaet,opgaat
verglase,verglaze
pijne,zijn
matri,matri
vijgen,vijgen
neasten,naasten
seventienden,zeventienden
uytersten,uitersten
vermenighvuldigen,vermenigvuldigen
voorspoets,voorspoeds
kleynodien,kleinoden
stonde,stonde
elfde,elfde
verstande,verstand
leest,geeft
aram,aram
verstroyt,verstrooit
deckte,dekte
glat,slaat
dorpen,dorpen
opaten,opaten
juycht,juich
aenstaenden,aanstaanden
behieldt,behield
pasea,pasea
haggiths,haggith
gulden,gulden
camerlingen,kamerlingen
elam,elam
beantwoorden,beantwoorden
stieren,stieren
ohola,ohola
aertbevingen,aardbevingen
gerekende,gerekenden
vrucht,vrucht
vroome,vromen
graden,graden
strafbaer,strafbaar
afscheeren,afscheren
heelinge,heling
beschuldigers,beschuldigen
medeborgers,medeburgers
veelsprekers,veelsprekers
saken,zaken
eerlijck,eerlijk
gelast,gelast
geploegt,geploegd
versplijtinge,versplijting
lijdet,lijdt
pijnbanck,pijnbank
sondaers,zondaars
beweene,bewene
bewilliget,bewilligd
gersoniter,gersoniet
kussens,kussens
dunckt,dunkt
engelen,engelen
nahbi,nachbi
afgunste,afgunst
omswervende,omzwervende
bolderen,bulderen
schepselen,schepselen
aengevoert,aangevoerd
tekoa,thekoa
nawandelen,nawandelen
ongerechte,ongerechte
pocche,pocht
vermijden,vermijden
voorneemste,voornaamste
houwtse,houwt ze
raetsman,raadsman
klare,klare
weet,weet
opgesloten,gesloten
meyne,mens
snuyven,snuiven
vergeden,vergeten
vlode,vlood
sin,en
hesay,hesai
verruckt,verrukt
pansier,pantser
adins,adin
riedts,riets
hukkok,hukkok
cloven,kloven
uwe,u
wederpartijdige,wederpartijdige
verreyst,verreist
crijge,krijge
silveren,zilveren
doorluchtigen,doorluchtige
benedenste,benedenste
vervloeckte,vervloekte
quam,kwam
mishagen,mishagen
dorschvloer,dorsvloer
beschuttende,beschutten
verwachte,verwacht
honts,honds
erfgoederen,erfgoederen
schuylter,schuilt er
eertijds,eertijds
wierdt,werd
gestaltenisse,gestaltenis
uytvaren,uitvaren
verdrucke,verdrukke
overlegge,overleg
antwoordden,antwoordden
daertegen,daartegen
overgevaren,overgevaren
opgetrocken,opgetrokken
gevleugelden,gevleugelden
simoni,simon
bede,de
vinck,ving
soouden,zouden
genaedert,genaderd
kijun,kijun
oeveren,oevers
uytwijst,uitwijst
datte,harte
ernstigh,ernstig
verongelijckt,verongelijkt
meynt,meent
bloeysel,bloesem
uytbott,uitbot
vertient,vertient
gestooten,gestoten
overweldight,overweldigt
beschuldight,beschuldigt
geweldige,geweldigen
selah,sela
zibia,zibja
knerssen,knersen
belijdenisse,belijdenis
opgewassen,opgewassen
potscherf,potscherf
vermenigvuldicht,vermenigvuldigt
koockten,kookten
wild,wild
arabier,arabier
verachteden,verachtten
vermoget,vermocht
bykomende,bijkomende
dammim,dammim
beschaemt,beschaamd
voorgenoemde,voornoemde
amok,amok
jeughdigen,jeugdigen
cades,kades
oppercleedt,opperkleed
geschaft,afgeschaft
stier,stier
simson,simson
heyrschare,heirscharen
asbea,asbea
volghens,volgens
huerlingh,huurling
asipha,asifa
schame,schaam
eeniges,enigen
deder,deed
gick,ging
tegendeel,tegendeel
on,en
vederen,vederen
kohaths,kohath
geslicht,beslecht
volgden,volgden
schuddeden,schudden
vermooght,vermocht
beelt,heeft
allerminste,allerminste
hate,dat
berghen,bergen
hinnoms,hinnom is
zaeds,zaads
doorstack,doorstak
raamses,raamses
helekiten,helekieten
psalmist,psalmist
vermenghden,vermengden
neusgaten,neusgaten
chenaana,chenaana
diene,diene
eendrachtich,eendrachtig
oudtsten,oudsten
onderwerpe,onderwerpe
brachte,bracht
dringen,dringen
verhaelden,verhaalden
verkiesen,verkiezen
lijfs,mijns
waecken,waken
breyden,breiden
verhaesten,verhaasten
saten,waren
aenbadt,aanbad
dief,niet
handelde,handelde
ofte,te
gimzo,gimzo
slaetmen,slaat men
verdelghde,verdelgde
zereth,zereth
vange,vange
crom,om
achterwaerts,achterwaarts
schaepherders,schaapherders
hamutal,hamutal
grensen,grenzen
meucht,macht
uytgaende,uitgaande
geschaemt,geschaamd
wester,ooster
versterckinge,versterking
philopator,filopator
gespaert,gespaard
barensnoot,barensnood
inwooner,inwoner
wreeckt,wreek
gevestigt,gevestigd
sneewater,sneeuwwater
rucken,rukken
verdriets,verdriet
wever,wever
vervullinge,vervulling
abubus,abubus
ammon,ammons
steundet,steundet
beloftenisen,beloftenissen
geprickelt,geprikkeld
ongeluck,ongeluk
cuylen,kuilen
diense,dien
estemoa,esthemoa
olmboom,olmboom
leeraers,leraars
afwentele,afwentele
versoene,verzoene
bilsan,bilsan
abimelechs,abimelechs
azenan,azenas
levendich,levendig
apotheker,apotheker
wederopstandinge,wederopstanding
deur,de
ontheyliginge,ontheiliging
ieremai,jeremai
den,en
mephaath,mefaath
tijts,tijds
gever,geen
verkrijghen,verkrijgen
mathusala,mathusala
gaza,gaza
verontreynigende,verontreinigende
meetsnoer,meetsnoer
kudden,kudden
chitlis,chitlis
swichte,zwicht
breeckter,breekt er
bock,bok
volherdet,volhardt
bedienende,bedienende
sondent,zonden
aengepresen,aangeprezen
levenloose,levenloze
afnemende,afnemende
tegensprekers,tegensprekers
afbeeldingen,afbeeldingen
blyde,blijde
guldene,gulden
raedt,raad
levet,levet
vrygekocht,vrijgekocht
oprechtende,oprichtende
bye,de
gevallene,gevallenen
klopt,klopt
verworght,verworgd
tychicum,tychikus
dienstknechten,dienstknechten
onderdruckingen,onderdrukkingen
nedergesoncken,nedergezonken
ioannes,johannes
weeldigen,weelderigen
klagende,klagende
mompelden,mompelden
rijdt,rijdt
opgegaen,opgegaan
verstandich,verstandig
iaminiten,jaminieten
connende,kunnende
baschebeth,baschebeth
heelt,heel
beroovinge,beroving
bibliotheke,bibliotheek
optrock,optrok
optrecken,optrekken
achtiene,achttien
byliggende,bijliggende
beschamen,beschamen
arbeyden,arbeiden
simeoniten,simeonieten
stellen,stellen
juweelen,juwelen
bewist,bewust
cinnereth,cinnereth
ghemeynte,gemeente
scheepte,scheepte
ingehouden,gehouden
verheerlijcken,verheerlijken
bestendich,bestendig
schrijvet,schrijft
bewandt,bewond
navolgden,navolgden
bespotten,bespotten
aengrijpen,aangrijpen
cephas,cefas
vatteden,vatten
tartak,tartak
afgaende,afgaande
besettinge,bezetting
ana,ana
hazi,haziel
verderflicke,verderfelijke
inschieten,inschieten
selfs,zelfs
merckelijck,merkelijk
vergenoeght,vergenoegd
slingerden,slingerden
moeye,moei
veroordeelt,veroordeelt
maai,man
oost,tot
fondamenten,fundamenten
ontvremt,ontvreemd
ganck,gang
nette,net
besloten,besloten
aaron,waren
hor,op
gevoert,gevoerd
treurgeschrey,treurgeschrei
vlijtich,vlijtig
ruma,ruma
splyten,splijten
saaraim,saaraim
doorgebracht,doorgebracht
ontledigen,ontledigen
snijdt,snijd
vel,het
ouderlinge,ouderlingen
iahaz,jahaz
benamen,benamen
vertrouwt,vertrouw
verkoelinge,verkoeling
verhooren,verhoren
geleyden,geleiden
sechem,sechem
vyver,vijver
vercrijginge,verkrijging
trooster,trooster
onschult,onschuld
iezabel,jezabel
dieper,dieper
verleydde,verleidde
verplicht,verplicht
haggi,haggi
gehoorde,gehoorde
druypinge,druiping
bithron,bithron
gae,dat
tokhats,tokhath
heyr,der
wechvoeren,wegvoeren
hodavia,hodavia
schreeuw,schreeuw
labana,labana
gevraegt,gevraagd
vermenichvuldiget,vermenigvuldiget
diefstal,diefstal
arthahsasta,arthahsasta
slijcks,slijks
iochebed,jochebed
druyftack,druiftak
kloeckmoedigh,kloekmoedig
berispen,berispen
eett,eet
spille,spil
palmen,palmen
hemdan,hemdan
verdorven,verdorven
uyttreckt,uittrekt
gansch,gans
afmeet,afmeet
reysiger,reiziger
bate,wat
plantte,plantte
weechschalen,weegschalen
verdeylt,verdeeld
tonge,tong
vergapen,vergapen
ontsie,ontzie
behoefte,behoefte
voortbrachte,voortbracht
soodt,zood
brullen,zullen
wake,waken
plaegt,plaagt
struyckelt,struikelt
micheas,micha
aenradende,aanradende
alom,alom
nabadath,nabadath
vertoornet,vertoornd
krancke,kranke
dede,deed
saracem,saracus
heyligen,heiligen
berst,berst
leugenen,leugenen
verantwoorden,u verantwoorden
byvoegen,bijvoegen
gesonde,gezonde
fundamenten,fondamenten
zachariam,zacharias
smaecken,smaken
aradon,aradus
nedersetten,neder zetten
nuttigheyt,nuttigheid
hoopte,hoorde
klappet,klapt
ghenade,genade
stadtmuer,stadsmuur
stouten,stoute
geslachts,geslacht
herhaelt,herhaald
gelod,veld
stracx,straks
verhooget,verhoogd
hanni,hanniel
madon,madon
overigen,overigen
besitters,bezitters
overstrijckende,overstrijkende
wederkeerde,wederkeerde
slechten,slechten
alle,al de
opwaert,opwaarts
apherra,aferra
abisagde,abisag
nachons,nachons
gapen,zamen
verheffende,verheffende
egyptische,egyptische
oogst,oogst
ontvoeret,ontvoerd
telckens,telkens
outheden,oudheden
schencken,schenken
stadthouder,stadhouder
paleysen,paleizen
luysterde,luisterde
thassi,thassi
vergeve,vergeve
hadden,hadden
overstroomt,overstroomt
bedreven,bedreven
sasai,sarai
pantziers,pantsiers
opgehouden,opgehouden
naburen,naburen
ontelbare,ontelbare
put,put
suyder,zuider
liept,liept
gaditer,gadiet
doel,de
aenroepe,aanroepe
omwenden,omwenden
leyddet,leiddet
moorman,moorman
machi,machi
ionath,jonath
voortgebraght,voortgebracht
mesezabe,mesezabeel
kenaz,kenaz
werckmeesters,werkmeesters
behaeghden,behaagden
waernemet,waarnemen
vorsts,vorst
hemelen,hemelen
vervoegen,vervoegen
onbeschaemdelick,onbeschaamdelijk
fijne,fijne
blat,wat
subals,sobal
spannen,spannen
searja,searja
heerschappien,heerschappijen
gerustheyt,gerustheid
begeerige,begerige
tiender,tiende
sandt,hand
burght,burcht
navolcht,navolgt
getweernt,getweernd
soet,het
doenlick,doenlijk
hoops,hoop
begraven,begraven
ongeloovige,ongelovigen
stampt,stamp
verantwoorde,verantwoord
heylighdommen,heiligdommen
vreeslicke,vreselijke
tale,te
gabisch,gabisch
elim,eglaim
grijptse,grijpt ze
antwoorde,antwoord
vluchtenden,vluchtenden
benomen,benomen
hulpeloose,hulpeloze
aenstoot,aanstoot
omdatse,omdat de
onberadenheyt,onberadenheid
ontkleet,ontkleed
geschapenen,geschapen
mael,maar
gilo,gilo
nedergeslagen,nedergeslagen
verswageren,verzwageren
ontfangt,ontvang
wort,wordt
geweldich,geweldig
peert,heeft
kindts,kind
bespiedden,bespiedden
betuyget,betuigt
toegaen,toegaan
opbouwt,opbouwt
onruste,onrust
talen,allen
adoraim,adoraim
henadads,henadad
vervuylt,vervuild
modderich,modderig
hoeders,hoeders
vertrapt,vertrapt
verhinderinge,verhindering
thermeleth,thermeleth
koophandel,koophandel
gunstgenoot,gunstgenoot
ellendich,ellendig
herderen,herderen
doorschoot,doorschoot
warmte,warm
brantstapel,brandstapel
strijtbaerste,strijdbaarste
afdeelinge,afdeling
afloop,afloop
voorgevende,voorgevende
stoutelijcker,stoutelijker
iesisai,jesisai
bestraften,bestraften
reynight,reinigt
schrijfmes,schrijfmes
roeren,roeren
herwaerts,derwaarts
absai,abisai
drachmen,drachmen
letten,letten
mehuman,mehuman
betaelt,betaalt
achtense,achten
olijftacken,olijftakken
naecktheden,naaktheden
afgesonderden,afgezonderden
inbracht,inbracht
toegerekent,toegerekend
vets,des
buycken,buiken
malcam,malcham
iegeal,jigeal
doeck,doek
doele,doel
verleyde,verleide
oordeelende,oordelende
seleph,selef
smert,smart
onbehoorlicks,onbehoorlijks
basans,basan
voorsiende,voorziende
zeralias,zeralias
ontreynight,ontreinigt
wonderwercken,wonderwerken
omliggende,omliggende
leerde,leerde
mesullamas,mesullamas
wechvoert,wegvoert
libertinen,libertijnen
mond,mond
voortbrenge,voortbrenge
verheffingen,verheffingen
getast,getast
wandelden,wandelden
borduerder,borduurder
veertigen,veertig
ioabs,joab
clommen,klommen
leannoth,leannoth
basuynen,bazuinen
betuynen,betuinen
oeffenden,oefenden
tho,tot
soncken,zonken
hazo,hazo
ahija,hij
vreughden,vreugde
muylen,muilen
noordwaerts,noordwaarts
aengesicht,aangezicht
huychelen,huichelen
verbrandeden,verbrandden
wederhouden,wederhouden
aenvechtinge,aanvechting
beschermden,beschermden
beklagende,beklagende
eertijts,eertijds
wedergekeert,wedergekeerd
voorsiet,voorzie
bovenste,bovenste
gieten,gieten
pontus,pontus
zeror,zeror
fonteynen,fonteinen
loth,lot
arphad,arfad
onderscheyden,onderscheiden
wendet,wend
dieven,dieven
erffenissen,erfenissen
gesprenckelde,gesprenkeld
verbannen,verbannen
achterhaelde,achterhaalde
gabbatha,gabbatha
calf,kalf
luchtige,luchtige
murmureerdet,murmureerdet
antipater,antipater
afloopingen,aflopingen
aenbrenght,aanbrengt
tijdinge,tijding
kloecksinnige,kloekzinnige
oorsaken,oorzaken
afgeruckt,afgerukt
slecht,slecht
verbondts,verbond
geplantte,geplante
madmena,madmena
hilkja,hilkia
tverbannene,verbannene
onbevleckte,onbevlekte
nederbuckende,nederbukkende
ozem,oren
alles,alles
gevleugelt,gevleugeld
vrolijck,vrolijk
gehoor,gehoor
geslaechte,geslacht
zaccai,zakkai
konden,konden
doorgrondinge,doorgronding
ooster,oostzee
metselaers,metselaars
syracusen,syrakuse
trommelen,trommelen
gad,gad
ontuchtighe,ontuchtigen
beschrijft,beschrijft
slachteden,slachtten
aenroepinge,aanroeping
heerse,heerse
schoot,schoot
dient,den
voortgeleydt,voortgeleid
vernachtte,vernachtte
beklaeghden,beklaagden
jongere,jongere
onttrocken,onttrokken
riep,riep
woeckeren,woekeren
droegt,droegt
opvoet,op voedt
wannede,wande
plancken,planken
arachs,arach
vergen,vergeven
begeven,begeven
onschuldig,onschuldig
achitophel,achitofel
nethinim,nethinim
loopende,lopende
negenste,negende
helm,helm
versteeckt,versteek
timnata,timnatha
effenen,effen
brengt,breng
peninna,peninna
silchi,silchi
thiende,tiende
brenge,breng
bohans,bohan
werckdagen,werkdagen
hosama,hosama
gescheurt,gescheurd
wapende,wapende
voets,voets
langt,lang
afleyden,afleiden
versnijdinge,versnijding
uytplucken,uitplukken
imra,jimra
rizja,rizja
purpur,purper
vergelt,vergeldt
blijschap,blijdschap
toenemende,toenemende
tafelkens,tafelkens
urias,urias
eygenschap,eigenschap
spoocksel,spooksel
maker,maker
afgeweken,afgeweken
dwase,dwazen
uytkomsten,uitkomsten
bukkija,bukkia
welck,welke
verstockte,verstokte
dille,dille
epiphanes,epifanes
datt,wat
sweegh,zweeg
bemindt,bemint
vlammich,vlammig
zabud,zabud
egyptenlande,egypteland
van,en
tgevogelte,gevogelte
noph,no
azgads,azgad
verset,verzet
aengericht,aangericht
verwerpt,verwerp
savonts,avonds
sonderen,zonderen
afquam,afkwam
gheschiedde,geschiedde
rivieren,rivieren
ernstiger,ernstiger
ruyge,ruige
ontdeckte,ontdekte
schelmachtigen,schelmachtige
machseja,machseja
geluystert,geluisterd
binde,bindt
semiramoth,semiramoth
pestilentien,pestilentien
simonem,simon en
daerin,daarin
we,en
vrient,vriend
vrouwelijcken,vrouwelijke
dattet,dat het
gedeelt,gedeeld
kamp,kwam
wachtden,wachtten
stocken,stokken
rede,u de
heerscher,heerser
swart,zwart
betalen,betalen
packt,pak
siden,side
scheldinge,schelding
koorden,koorden
verdroochde,verdroogde
bouwende,bouwende
akeldama,akeldama
wesen,wezen
aenkomt,aankomt
mahalath,mahalath
verheerlicke,verheerlijk
vastigheyt,vastigheid
landsche,landse
overheden,overheden
tuchticht,tuchtigt
voorhangsel,voorhangsel
bewoone,bewone
verheuchde,verheugde
izebels,izebel
slinkerhant,linkerhand
verheugen,verheugen
ta,en
bressen,bressen
sennacherib,sennacherib
vertellinge,vertelling
satan,aan
lost,tot
benijdende,benijdende
